2-40-57-27-1681-0-16-131-13-209-1-80-944	44	[2.9920774320000003, 2.985728364, 2.974430783, 2.9681550449999996, 2.9929797130000004, 2.961511237, 2.9382695400000003, 2.9758944320000005, 2.9630258900000004, 2.9775358259999996, 2.964945925, 2.9777923580000003, 2.9844703459999997, 2.9787927279999997, 2.981870502, 3.0063563920000003, 2.982739642, 2.9752944599999998, 2.97615425, 2.9780081800000002, 2.9812963350000006, 2.9503879530000003, 3.0076328279999998, 2.963690185, 2.9922371389999993, 2.946601794, 2.9897033430000004, 2.976485613, 2.9756583589999996, 2.923368301, 2.9637056910000004, 2.937430968, 2.9729840030000005, 2.9637976839999998, 2.943904355, 2.9332921950000004, 2.9776026960000004, 2.9899781309999995, 2.985706389, 2.9670914859999997, ]
2-19-41-22-1973-1-16-328-13-154-0-121-945	38	[3.398317949, 3.3792915639999994, 3.4359731799999995, 3.374892541, 3.435021737, 3.4496968, 3.368996063, 3.443639812, 3.4345442750000004, 3.386683598, 3.3722594169999995, 3.4571536109999994, 3.45853757, 3.4212381040000004, 3.406578394, 3.3558714730000005, 3.424595016, 3.3823852040000006, 3.4173551389999997, 3.4565615410000006, 3.437233802, 3.4284202990000003, 3.440111543, 3.4789221790000004, 3.455390704, 3.3882241730000002, 3.401624245, 3.407736095, 3.4582428339999995, 3.3322185920000003, 3.3837432059999997, 3.3878738170000005, 3.4600002920000006, 3.4533870529999997, 3.4438345549999996, 3.417965963, 3.438646162, 3.3513436040000006, 3.4648203819999996, 3.361082142, ]
3-31-43-35-1142-1-13-178-44-106-0-46-244	35	[3.2198115859999996, 3.225286002, 3.2033886110000003, 3.207594823, 3.178613933, 3.206919122, 3.2018722499999996, 3.2422874850000003, 3.178556508, 3.1881081629999994, 3.1918125, 3.2185235789999997, 3.2013386219999997, 3.2210222849999997, 3.225920961, 3.196514344, 3.1892843469999996, 3.1863880520000003, 3.1574570879999997, 3.146164566, 3.171251886, 3.205812498, 3.2147423930000003, 3.1824283589999998, 3.1939994449999998, 3.2257248699999996, 3.195192525, 3.1990298719999997, 3.194565412, 3.1775629270000003, 3.1674526779999996, 3.2313253619999998, 3.163334361, 3.209588065, 3.1921577690000005, 3.1734704860000003, 3.2695339709999995, 3.1800360260000002, 3.225733374, 3.124300648, ]
3-28-9-6-1113-1-27-148-17-239-3-45-850	37	[2.921332854, 2.9541097649999997, 2.9373928589999996, 2.9341638979999995, 2.954145339, 2.910106608, 2.928645661, 2.921943438, 2.9609927670000005, 2.9270175079999996, 2.8830602409999995, 2.911739803, 2.933975283, 2.9587689800000003, 2.935914255, 2.915275463, 2.93314014, 2.9052876750000003, 2.927419469, 2.963856994, 2.949474863, 2.9582114799999997, 2.9102247489999997, 2.8803165360000005, 2.9223981390000002, 2.930578172, 2.9294883119999997, 2.9173899320000003, 2.956533375, 2.9551022209999998, 2.9481027250000005, 2.95555452, 2.9178442249999996, 2.955335562, 2.9509846069999996, 2.932242509, 2.9299826229999995, 2.9198296569999997, 2.9178982029999996, 2.956719723, ]
3-9-63-16-3-1-15-155-15-106-1-123-371	35	[2.8293041169999995, 2.8484747489999998, 2.827222484, 2.8253864120000003, 2.8472114289999997, 2.7965040830000003, 2.811647265, 2.79376742, 2.8226494700000004, 2.836238493, 2.8204933299999997, 2.8288927549999996, 2.856264696, 2.8493624140000002, 2.84635041, 2.841787711, 2.8279437909999996, 2.8412852650000002, 2.822378498, 2.8679889299999997, 2.851488355, 2.8058999699999996, 2.8218846710000003, 2.8267357850000003, 2.834670592, 2.8339556370000003, 2.8633119939999996, 2.8513594799999997, 2.853700819, 2.8270389999999996, 2.814107349, 2.792246203, 2.8558105140000003, 2.847445149, 2.862704621, 2.8065850980000002, 2.8113774360000003, 2.8353009019999997, 2.829742048, 2.855043063, ]
0-39-12-30-1472-1-14-232-8-172-3-24-267	44	[2.985361369, 2.965220392, 2.9793716750000003, 2.9346726199999997, 2.9621170090000004, 2.9535131660000005, 2.954255817, 2.9516316930000004, 2.9419853710000003, 2.9486337070000004, 2.9379728320000003, 2.9579266059999996, 2.957501153, 2.9201626129999996, 2.982573469, 2.934731074, 2.9696586170000003, 3.007199535, 2.9633978900000004, 2.9833453250000006, 2.9233991419999996, 2.948989622, 2.951197096, 2.922020499, 2.9080448260000002, 2.9287038859999996, 2.9895772910000002, 2.9151245529999996, 2.9794832099999997, 2.992059911, 2.9813969559999998, 2.9709188639999997, 2.9727846230000003, 2.9350228749999996, 2.9932649410000005, 2.9655785420000003, 2.993588227, 2.9409404660000003, 2.9693687470000003, 2.9837317019999996, ]
2-13-58-42-1608-1-1-156-61-176-0-125-76	41	[2.765846735, 2.76558991, 2.770166186, 2.7886562550000003, 2.7850767629999997, 2.79005348, 2.7658666259999993, 2.7752512310000004, 2.7451396600000004, 2.7831846500000004, 2.777082757, 2.793486806, 2.77859345, 2.7567954009999998, 2.773352908, 2.7753626409999996, 2.743299253, 2.7825704810000005, 2.7641235940000004, 2.7684130980000003, 2.7821226139999995, 2.7754941480000004, 2.7757807810000004, 2.762922566, 2.7412061220000004, 2.747013485, 2.76808519, 2.7466822250000003, 2.766875604, 2.7718571030000003, 2.7718255920000003, 2.771972545, 2.770366004, 2.7866768680000003, 2.772571329, 2.7858082730000002, 2.7709445249999995, 2.7720055320000005, 2.799801586, 2.776926944, ]
2-5-27-38-50-0-5-499-25-37-0-122-260	44	[2.665367654, 2.6751569399999995, 2.668696314, 2.6615909090000005, 2.668092653, 2.6581409669999996, 2.6852553079999995, 2.67475272, 2.6664498610000003, 2.69777705, 2.6613556850000006, 2.6687527409999996, 2.669341107, 2.700493306, 2.6659742540000004, 2.6487564380000004, 2.664520679, 2.6826024990000006, 2.675204895, 2.6764451289999998, 2.6503417230000004, 2.6752523160000004, 2.660948303, 2.664959152, 2.6641245500000004, 2.6622044040000006, 2.6706998650000005, 2.6593814360000003, 2.6978837620000005, 2.665520777, 2.6783465790000003, 2.6558949250000006, 2.6569157279999995, 2.6559800620000003, 2.691011684, 2.684646854, 2.67513186, 2.66730081, 2.6849314680000003, 2.678816986, ]
0-2-39-2-1853-0-14-435-22-158-0-18-1013	38	[3.3235640639999997, 3.339429828, 3.318372743, 3.31089572, 3.299130418, 3.3495173500000006, 3.2825062990000005, 3.284985259, 3.3266164020000004, 3.270788495, 3.283167751, 3.269210938, 3.264093614, 3.2364995699999994, 3.32241215, 3.2671228679999995, 3.30088606, 3.3590003779999997, 3.2295862500000005, 3.3559883100000003, 3.2926652510000003, 3.322959942, 3.3343675409999998, 3.221377734, 3.395530055, 3.294824514, 3.354915279, 3.323475202, 3.3482522180000003, 3.220974608, 3.3155416, 3.2992389899999996, 3.296945644, 3.277299043, 3.250892448, 3.2927219650000006, 3.276904743, 3.3938979450000004, 3.314958967, 3.33069005, ]
1-46-6-21-1544-1-12-346-31-250-3-31-425	35	[3.1611111949999997, 3.209287996, 3.236438705, 3.2018265629999996, 3.195873396, 3.249182768, 3.1601821250000004, 3.2041568129999995, 3.206082542, 3.181494456, 3.175748993, 3.17945877, 3.189619856, 3.2014894540000003, 3.213223544, 3.209573737, 3.21782455, 3.153353511, 3.186639297, 3.1425977519999995, 3.1825735460000004, 3.1738628140000005, 3.211844741, 3.202795051, 3.207763621, 3.1304357560000002, 3.2043657789999997, 3.1883696809999997, 3.171586448, 3.229959661, 3.2016403209999997, 3.1916569910000003, 3.1786975859999997, 3.1597517070000003, 3.205579149, 3.1947592870000006, 3.1821316360000003, 3.2187806850000005, 3.1924329250000003, 3.206925562, ]
3-60-49-40-678-1-3-317-14-107-2-23-822	35	[2.613689681, 2.5827562030000006, 2.5914050619999998, 2.6100969700000003, 2.609002371, 2.60579242, 2.5890240749999998, 2.621876821, 2.5919989480000005, 2.5923254250000003, 2.6017560630000003, 2.606486493, 2.6039042419999996, 2.6109767960000005, 2.5895134619999998, 2.606306391, 2.601425807, 2.59938854, 2.6002245010000005, 2.6220914750000004, 2.6125232499999997, 2.6049731190000003, 2.6039703239999996, 2.5946627020000004, 2.6016869430000003, 2.601120917, 2.612143564, 2.599222448, 2.585407152, 2.6115515780000003, 2.609009052, 2.596938363, 2.602522568, 2.611408846, 2.6114000799999997, 2.586830282, 2.5993333560000003, 2.599262791, 2.598388849, 2.606886632, ]
